date,sentiment_index
2025-06-10,0.6683271844660194
2025-06-11,0.626815
2025-06-12,0.5643275510204081
2025-06-13,0.39116153846153845
2025-06-14,0.5339893617021276
2025-06-15,0.48828
2025-06-16,0.660547311827957
2025-06-17,0.5447010869565218
2025-06-18,0.5327384615384615
2025-06-19,0.44396315789473684
2025-06-20,0.5462385416666666
2025-06-21,0.5657187499999999
2025-06-22,0.4436278350515464
2025-06-23,0.34672258064516126
2025-06-24,0.6048652631578948
2025-06-25,0.5743255319148937
2025-06-26,0.6866521276595744
2025-06-27,0.6595521276595745
2025-06-28,0.625445744680851
2025-06-29,0.5865305263157895
2025-06-30,0.5971625
2025-07-01,0.7885781609195402
2025-07-02,0.7109921052631579
2025-07-03,0.6328891089108911
2025-07-04,0.5873126126126126
2025-07-05,0.7109658536585366
2025-07-06,0.5913027777777777
2025-07-07,0.56501875
2025-07-08,0.630867032967033
2025-07-09,0.568333
2025-07-10,0.6734302752293578
2025-07-11,0.6462245098039215
2025-07-12,0.73369
2025-07-13,0.41878513513513516
2025-07-14,0.6161978723404256
2025-07-15,0.5790747126436782
2025-07-16,0.6012363636363636
2025-07-17,0.7075561904761906
2025-07-18,0.8061090909090909
2025-07-19,0.7420308641975308
2025-07-20,0.6470597402597402
2025-07-21,0.8414936170212766
